Date,Price
Nov 05  2016,0.670119
Nov 04  2016,0.687298
Nov 03  2016,0.742517
Nov 02  2016,0.732272
Nov 01  2016,0.746763
Oct 31  2016,0.848526
Oct 30  2016,0.888865
Oct 29  2016,1.01
Oct 28  2016,0.842202
Oct 27  2016,0.874194
Oct 26  2016,0.889561
Oct 25  2016,0.892827
Oct 24  2016,0.913056
Oct 23  2016,0.917213
Oct 22  2016,0.943198
Oct 21  2016,0.908927
Oct 20  2016,0.913662
Oct 19  2016,0.904091
Oct 18  2016,1.01
Oct 17  2016,0.979180
Oct 16  2016,0.949299
Oct 15  2016,0.971378
Oct 14  2016,0.982420
Oct 13  2016,0.983288
Oct 12  2016,0.983471
Oct 11  2016,1.01
Oct 10  2016,1.05
Oct 09  2016,1.10
Oct 08  2016,1.12
Oct 07  2016,1.17
Oct 06  2016,1.14
Oct 05  2016,1.13
Oct 04  2016,1.07
Oct 03  2016,1.18
Oct 02  2016,1.04
Oct 01  2016,1.04
Sep 30  2016,1.05
Sep 29  2016,1.08
Sep 28  2016,1.08
Sep 27  2016,1.17
Sep 26  2016,1.23
Sep 25  2016,1.24
Sep 24  2016,1.26
Sep 23  2016,1.23
Sep 22  2016,1.23
Sep 21  2016,1.31
Sep 20  2016,1.33
Sep 19  2016,1.34
Sep 18  2016,1.43
Sep 17  2016,1.46
Sep 16  2016,1.49
Sep 15  2016,1.48
Sep 14  2016,1.49
Sep 13  2016,1.48
Sep 12  2016,1.50
Sep 11  2016,1.55
Sep 10  2016,1.57
Sep 09  2016,1.55
Sep 08  2016,1.53
Sep 07  2016,1.55
Sep 06  2016,1.56
Sep 05  2016,1.55
Sep 04  2016,1.54
Sep 03  2016,1.52
Sep 02  2016,1.47
Sep 01  2016,1.51
Aug 31  2016,1.49
Aug 30  2016,1.51
Aug 29  2016,1.54
Aug 28  2016,1.51
Aug 27  2016,1.53
Aug 26  2016,1.66
Aug 25  2016,1.58
Aug 24  2016,1.61
Aug 23  2016,1.58
Aug 22  2016,1.57
Aug 21  2016,1.59
Aug 20  2016,1.60
Aug 19  2016,1.61
Aug 18  2016,1.62
Aug 17  2016,1.63
Aug 16  2016,1.65
Aug 15  2016,1.79
Aug 14  2016,1.77
Aug 13  2016,1.94
Aug 12  2016,1.79
Aug 11  2016,1.69
Aug 10  2016,1.63
Aug 09  2016,1.62
Aug 08  2016,1.62
Aug 07  2016,1.65
Aug 06  2016,1.66
Aug 05  2016,1.67
Aug 04  2016,1.66
Aug 03  2016,1.59
Aug 02  2016,1.81
Aug 01  2016,1.83
Jul 31  2016,2.18
Jul 30  2016,1.75
Jul 29  2016,1.70
Jul 28  2016,1.72
Jul 27  2016,1.78
Jul 26  2016,1.87
Jul 25  2016,1.93
Jul 24  2016,1.76
Jul 23  2016,1.76
Jul 22  2016,1.82
Jul 21  2016,1.82
Jul 20  2016,1.86
Jul 19  2016,1.91
Jul 18  2016,1.86
Jul 17  2016,1.86
Jul 16  2016,1.87
Jul 15  2016,1.99
Jul 14  2016,1.80
Jul 13  2016,1.76
Jul 12  2016,1.79
Jul 11  2016,1.82
Jul 10  2016,1.83
Jul 09  2016,1.85
Jul 08  2016,1.89
Jul 07  2016,1.93
Jul 06  2016,2.01
Jul 05  2016,2.03
Jul 04  2016,2.02
Jul 03  2016,2.05
Jul 02  2016,2.14
Jul 01  2016,2.17
Jun 30  2016,2.44
Jun 29  2016,2.13
Jun 28  2016,2.02
Jun 27  2016,1.99
Jun 26  2016,1.70
Jun 25  2016,1.75
Jun 24  2016,1.78
Jun 23  2016,1.62
Jun 22  2016,1.78
Jun 21  2016,1.94
Jun 20  2016,2.18
Jun 19  2016,2.12
Jun 18  2016,1.96
Jun 17  2016,2.02
Jun 16  2016,2.01
Jun 15  2016,1.75
Jun 14  2016,1.72
Jun 13  2016,1.76
Jun 12  2016,1.70
Jun 11  2016,1.68
Jun 10  2016,1.70
Jun 09  2016,1.70
Jun 08  2016,1.73
Jun 07  2016,1.73
Jun 06  2016,1.70
Jun 05  2016,1.81
Jun 04  2016,1.83
Jun 03  2016,1.81
Jun 02  2016,1.86
Jun 01  2016,1.83
May 31  2016,1.59
May 30  2016,1.55
May 29  2016,1.58
May 28  2016,1.61
May 27  2016,1.40
May 26  2016,1.41
May 25  2016,1.53
May 24  2016,1.64
May 23  2016,1.63
May 22  2016,1.54
May 21  2016,1.54
May 20  2016,1.57
May 19  2016,1.74
May 18  2016,1.76
May 17  2016,1.99
May 16  2016,2.35
May 15  2016,1.41
May 14  2016,1.45
May 13  2016,1.32
May 12  2016,1.36
May 11  2016,1.43
May 10  2016,1.47
May 09  2016,1.56
May 08  2016,1.61
May 07  2016,1.59
May 06  2016,1.54
May 05  2016,1.55
May 04  2016,1.56
May 03  2016,1.56
May 02  2016,1.59
May 01  2016,1.61
Apr 30  2016,1.63
Apr 29  2016,1.58
Apr 28  2016,1.53
Apr 27  2016,1.56
Apr 26  2016,1.61
Apr 25  2016,1.58
Apr 24  2016,1.66
Apr 23  2016,1.64
Apr 22  2016,1.68
Apr 21  2016,1.67
Apr 20  2016,1.54
Apr 19  2016,1.73
Apr 18  2016,1.71
Apr 17  2016,1.40
Apr 16  2016,1.46
Apr 15  2016,1.53
Apr 14  2016,1.71
Apr 13  2016,1.67
Apr 12  2016,1.66
Apr 11  2016,1.57
Apr 10  2016,1.68
Apr 09  2016,1.79
Apr 08  2016,1.83
Apr 07  2016,1.89
Apr 06  2016,1.84
Apr 05  2016,1.90
Apr 04  2016,1.99
Apr 03  2016,1.98
Apr 02  2016,2.02
Apr 01  2016,2.08
Mar 31  2016,2.16
Mar 30  2016,2.17
Mar 29  2016,2.33
Mar 28  2016,2.17
Mar 27  2016,2.36
Mar 26  2016,2.34
Mar 25  2016,2.19
Mar 24  2016,2.05
Mar 23  2016,2.14
Mar 22  2016,2.28
Mar 21  2016,2.27
Mar 20  2016,2.36
Mar 19  2016,2.45
Mar 18  2016,2.56
Mar 17  2016,2.63
Mar 16  2016,2.67
Mar 15  2016,2.64
Mar 14  2016,2.54
Mar 13  2016,2.39
Mar 12  2016,2.57
Mar 11  2016,2.58
Mar 10  2016,2.60
Mar 09  2016,2.60
Mar 08  2016,2.34
Mar 07  2016,2.19
Mar 06  2016,2.05
Mar 05  2016,1.78
Mar 04  2016,1.86
Mar 03  2016,1.92
Mar 02  2016,1.87
Mar 01  2016,2.11
Feb 29  2016,2.29
Feb 28  2016,2.31
Feb 27  2016,2.43
Feb 26  2016,2.65
Feb 25  2016,2.83
Feb 24  2016,2.89
Feb 23  2016,2.23
Feb 22  2016,1.92
Feb 21  2016,1.68
Feb 20  2016,1.63
Feb 19  2016,1.54
Feb 18  2016,1.58
Feb 17  2016,1.71
Feb 16  2016,1.66
Feb 15  2016,1.45
Feb 14  2016,1.21
Feb 13  2016,1.38
Feb 12  2016,1.53
Feb 11  2016,1.28
Feb 10  2016,1.24
